Simulation,Agent,Episode,Reward
0,4,216,16.0
0,0,217,13.0
0,1,217,26.0
0,2,217,14.0
0,3,217,16.0
0,4,217,20.0
0,0,218,23.0
0,1,218,16.0
0,2,218,13.0
0,3,218,23.0
0,4,218,19.0
0,0,219,21.0
0,1,219,27.0
0,2,219,20.0
0,3,219,23.0
0,4,219,10.0
0,0,220,13.0
0,1,220,19.0
0,2,220,20.0
0,3,220,12.0
0,4,220,34.0
0,0,221,16.0
0,1,221,34.0
0,2,221,19.0
0,3,221,15.0
0,4,221,16.0
0,0,222,59.0
0,1,222,23.0
0,2,222,47.0
0,3,222,11.0
0,4,222,47.0
0,0,223,18.0
0,1,223,11.0
0,2,223,22.0
0,3,223,16.0
0,4,223,16.0
0,0,224,26.0
0,1,224,20.0
0,2,224,15.0
0,3,224,17.0
0,4,224,24.0
0,0,225,12.0
0,1,225,29.0
0,2,225,23.0
0,3,225,27.0
0,4,225,15.0
0,0,226,14.0
0,1,226,10.0
0,2,226,17.0
0,3,226,21.0
0,4,226,10.0
0,0,227,19.0
0,1,227,11.0
0,2,227,31.0
0,3,227,9.0
0,4,227,11.0
0,0,228,13.0
0,1,228,22.0
0,2,228,10.0
0,3,228,14.0
0,4,228,27.0
0,0,229,22.0
0,1,229,17.0
0,2,229,18.0
0,3,229,22.0
0,4,229,25.0
0,0,230,16.0
0,1,230,21.0
0,2,230,21.0
0,3,230,15.0
0,4,230,56.0
0,0,231,10.0
0,1,231,20.0
0,2,231,20.0
0,3,231,17.0
0,4,231,31.0
0,0,232,49.0
0,1,232,13.0
0,2,232,24.0
0,3,232,18.0
0,4,232,27.0
0,0,233,24.0
0,1,233,14.0
0,2,233,17.0
0,3,233,24.0
0,4,233,18.0
0,0,234,14.0
0,1,234,12.0
0,2,234,12.0
0,3,234,17.0
0,4,234,27.0
0,0,235,31.0
0,1,235,15.0
0,2,235,11.0
0,3,235,11.0
0,4,235,21.0
0,0,236,34.0
0,1,236,17.0
0,2,236,34.0
0,3,236,37.0
0,4,236,40.0
0,0,237,17.0
0,1,237,46.0
0,2,237,47.0
0,3,237,19.0
0,4,237,25.0
0,0,238,18.0
0,1,238,36.0
0,2,238,17.0
0,3,238,9.0
0,4,238,54.0
0,0,239,53.0
0,1,239,13.0
0,2,239,32.0
0,3,239,24.0
0,4,239,16.0
0,0,240,44.0
0,1,240,13.0
0,2,240,26.0
0,3,240,19.0
0,4,240,14.0
0,0,241,39.0
0,1,241,19.0
0,2,241,10.0
0,3,241,27.0
0,4,241,13.0
0,0,242,33.0
0,1,242,17.0
0,2,242,12.0
0,3,242,12.0
0,4,242,44.0
0,0,243,10.0
0,1,243,11.0
0,2,243,23.0
0,3,243,18.0
